,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
185,Computer Science,580,Massachusetts Institute of Technology,Tom,,Leighton,2306126,1,good,TEACHER,PROFESSOR,5.0,['A real pleasure to listen to this man speak.'],"['Gives good feedback', 'Inspirational', 'Respected', 'Gives good feedback', 'Respected', 'Inspirational']"
186,Computer Science,580,Massachusetts Institute of Technology,Charles,E,Leiserson,1786471,2,good,TEACHER,PROFESSOR,5.0,"['Leiserson and this class are perfect examples of what makes MIT so great.', 'One of the best in the world in the algorithms field and also extremely precise and concise. A+']","['Amazing lectures', 'Would take again', 'Inspirational']"
187,Economics,580,Massachusetts Institute of Technology,Ro'ee,,Levy,2654686,2,poor,TEACHER,PROFESSOR,1.0,"['Awful experience, worst professor Ive had at MIT. He is inconsiderate and incredibly misleading!', 'terrible']",[]
188,Biology,580,Massachusetts Institute of Technology,Gene-Wei,,Li,2316097,1,poor,TEACHER,PROFESSOR,2.0,"[""I thought Gene was pretty terrible at explaining concepts. The concepts weren't difficult, if you read the papers you'd very easily get the simple idea behind them. Gene was just terrible at explaining and motivating the topic. It's a very easy class, though. This was for grad students but I think there is also an undergrad version?""]","['Graded by few things', 'GRADED BY FEW THINGS']"
189,Engineering,580,Massachusetts Institute of Technology,Richard,,Linares,2514987,0,zero,TEACHER,PROFESSOR,N/A,[],[]
190,Physics,580,Massachusetts Institute of Technology,Hong,,Liu,1139536,3,good,TEACHER,PROFESSOR,4.2,"['My favorite  professor  and class at MIT.', ""One of the few physics classes where I attended every lecture. Liu is a mathematical physicist so his perspective on QFT is less applied then I wished, but his development of the subject was complete and beautiful. I learned something new every class and Liu's answers to questions always provided one with more insight into the subject."", '']","['Amazing lectures', 'Respected']"
191,Finance,580,Massachusetts Institute of Technology,Andrew,,Lo,251734,4,good,TEACHER,PROFESSOR,4.3,"['Healthcare finance is a great course and Professor Andrew Lo makes it interesting by using various examples', 'Healthcare finance is a great course and Professor Andrew Lo makes it interesting by using various examples', 'Financial Markets one of The most imperativo al Courses from Finance (15-3) Curriculum with Andrew lo very Inspirational', 'When i took Fin 15.401 was called Finance Theory. He is funny and gives amazing lectures . The Exams are a little Hard but manageable. He gives an Excelent Foundation of Managerial and Corporate Finance . He leads the Laboratory for Financial Engineering thats  awesome. Is a Finance Master mind', 'No Comments']","['Respected', 'Amazing lectures', 'Inspirational']"
192,Science,580,Massachusetts Institute of Technology,Pooriya,,Maleki,2294324,0,zero,TEACHER,PROFESSOR,N/A,[],[]
193,Biology,580,Massachusetts Institute of Technology,Adam,C.,Martin,2335783,1,poor,TEACHER,PROFESSOR,1.0,"[""Wanted Eric Lander's 7.012 but was lotteried out to 7.016. It was THE MOST TERRIBLE thing happened to me. I would have failed this class if not for Eric Lander's recorded lectures. Prof Martin's teaching skills need A LOT of improvement. I attended his lectures and then rewatched the recorded versions, yet could understand only 50% of the topics.""]","[""Skip class? You won't pass."", 'Tests are tough', 'Lots of homework', ""Skip class? You won't pass."", 'LOTS OF HOMEWORK', 'Tests are tough']"
194,Engineering,580,Massachusetts Institute of Technology,Antonio,Gomes,Martins,2482814,2,average,TEACHER,PROFESSOR,2.5,"['he invite me for postdoc n give free access to materials.i only needed 2 read d material he give me 4 thesis he send me materials 2 read without me asking actually some were materials by other students or peers they did not do. i not very interested in his focus but since he offered the position with course is great.', 'plain boring context but the conversation makes up for the lessons tough marks to pass, much feedback after proofreading my writing after grammar review and also to receive paid tuition fee for the course nice men with good jokes.']","['Tough grader', 'Get ready to read', 'Hilarious', 'Beware of pop quizzes', 'Respected', 'Respected', 'Get ready to read', 'Beware of pop quizzes', 'Graded by few things', 'Hilarious', 'Tough grader']"
195,Physical Education,580,Massachusetts Institute of Technology,Carol,,Matsuzaki,1245553,2,good,TEACHER,PROFESSOR,4.5,"['Great Professor but for a student that dont like sports you Wont Enjoy much . But compare to others Professors is The Unique way to like some sports . You have to Work hard', 'No Comments']","['Tough grader', 'Tests are tough', 'Gives good feedback']"
196,Mathematics,580,Massachusetts Institute of Technology,Arthur,,Mattuck,125151,54,good,TEACHER,PROFESSOR,4.3,"['Prof Mattuck made me want to study applied math for the rest of my life. I just got my Ph.D. at Stanford, and he is the first person (other than my family of course) that I let know. He is tough, but he is so caring and inspirational.', 'Prof Mattuck made me want to study applied math for the rest of my life. I just got my Ph.D. at Stanford, and he is the first person (other than my family of course) that I let know. He is tough, but he is so caring and inspirational.', 'I took classes with Professor Mattuck years ago. He puts great preparation into teaching classes. A wonderful and inspirational professor.', 'He is a great lecturer, but has the capacity to be extremely disrespectful and outright mean to students. Thankfully his textbook is sufficient to learn the material thoroughly', 'Professor Arthur Mattuck is one of the most respected professor at Massachusetts Institute of Technology. Ordinary Differential Equations deals with Euler Equation, Linear Algebra, applications in Engineering, Chemistry, Physics. The book Linear Algebra and Differential Equations is an excellent book . No math courses are piece of cake.', 'Math 18.03 Differential Equations at Massachusetts Institute of Technology with Professor Arthur P Mattuck is a solid choice . He covers a lot of Matherial Complex numbers , Eigenvectors, EigenValues, Partial Differential Equations. Applications to Engineering,Physics and Chemistry. Is the most difficult course for every engineer. Excellent', ""Math 18.03 Differential Equations with Professor Arthur P Mattuck is one of the best of Mathematics Department. The class is challenging he cover Fast Fourier series transform, Eigenvectors, Eigen Values . How ODES apply to engineering and sciences. He is so good that one friend from a mediocre UPR Mayagüez  Can't pass its first OCW Exam"", 'I took Math 18.100 Real Analysis at Massachusetts Institute of Technology. I do my bachelor in Nuclear Science and Engineering(22), Physics and Chemical Engineering I love all the Theorems and his is a genius', 'Best prof, hands down!', ""Math 18.03 Ordinary Differential Equations is one the most difficult courses that you ever faced in your Life. The Class Covers Fourier series, complex Exponentials, linear algebra topics, and a lot of Engineering applications. The Professor is very helpful and funny. The course don't include economics or finance application. exams are superb hard."", 'I was majored in Economics and Mathematics I took Math 18.100A Real Analysis he is an excellent Professor . The class is very though . He is very accesible and incredible person . The Exams are very though but prepares you For Math 18.701 Algebra .', 'Math 18100A Real Analysis is one of The most difficult Courses at Massachussetts Institute of Technology. Is Mathematical logic thinking . Prof Arthur Mattuck is an excellent Professor and Its book in Real Analysis is a must have', 'Math 18.02 Multivariable Calculus at Massachussetts Institute of Technology was and Extraordinay Experience. Prof. Arthur P Mattuck teach you how to think versus memorize formulas. This is The Best Professor of Mathematics at Massachussetts Institute of Technology. He Includes Partial Differential Equations and linear Algebra very useful .', 'Is The Best Professor for Differential Equations', 'Mattuck was probably the most accessible professor when I attended MIT, his door was always open and I soon found no embarrassment at asking any questions at all, moreover he offered cogent explanations in simple to understand terms. I would stop by with questions from other courses and he always obliged. I wish every professor was half as good.', ""Great professor. I'm 15 and currently learning his course on Differential Equations from OCW, and he's brilliant. Really explains the topics clearly and makes it easy to understand."", ""For math professors, he's about as good as it gets. Its refreshing how he doesnt bog the ideas down with mathematical jargon, and instead presents the main ideas in layman's terms, allowing the students to focus on the actual math."", 'Mummbly and rambling', 'absolutely BRILLIANT!', 'Love this guy, all the way from University of Houston!', 'I HAVE NEVER GONE TO MITNOR PLAN ON DOING SO BUT I MUST ADMIT HE WRITES VERY CLEAR AND HIS EXPLANATIONS ARE THOROUGH']","['Inspirational', 'Respected', 'Tough grader', 'Amazing lectures', 'Tests are tough', 'Respected', 'Inspirational', 'Hilarious', 'Inspirational', 'Amazing lectures', 'Tough Grader', 'Respected', 'Inspirational', 'Caring', 'Tough Grader', 'Respected', 'Inspirational', 'Tough Grader', 'Tough Grader', 'Respected', 'Inspirational', 'Respected', 'Inspirational', 'Amazing lectures', 'Tough Grader', 'Respected', 'TEST HEAVY']"
197,Mathematics,580,Massachusetts Institute of Technology,Davesh,,Maulik,2523272,1,good,TEACHER,PROFESSOR,5.0,"[""Funny and energetic and entertaining Chooses good pset problems and it's not that much homework Posts lecture notes online that are super helpful (if you choose to not show up to lecture or if you don't take notes so you can pay attention to lecture) Tip: reading the textbook is helpful, although unnecessary if you are able to show up to lecture"", ""Funny and energetic and entertaining Chooses good pset problems and it's not that much homework Posts lecture notes online that are super helpful (if you choose to not show up to lecture or if you don't take notes so you can pay attention to lecture) Tip: reading the textbook is helpful, although unnecessary if you are able to show up to lecture""]","['Amazing lectures', 'Clear grading criteria', 'Hilarious', 'Clear grading criteria', 'Hilarious', 'Amazing lectures']"
198,Mathematics,580,Massachusetts Institute of Technology,James,,McKernan,1668988,1,good,TEACHER,PROFESSOR,4.5,"[""I took McKernan's 18.02.  I loved it.  I think that he is a great professor and teaches the material very well.  He gave examples and was able to teach the concepts.  He does a very clear and good job of teaching.""]",[]
199,Finance,580,Massachusetts Institute of Technology,Robert,,McLean,1718511,0,zero,TEACHER,PROFESSOR,N/A,[],[]
200,Engineering,580,Massachusetts Institute of Technology,Charles,,Mcvinney,2614410,0,zero,TEACHER,PROFESSOR,N/A,[],[]
201,Engineering,580,Massachusetts Institute of Technology,Muriel,,Medard,95058,8,average,TEACHER,PROFESSOR,3.1,"['Professor Medard is awesome. Not easy, makes your work for it.', 'Outstanding Prof!', 'Never got confused in this class', 'Medard is rather hard to understand. I wish I had taken 6.041 from someone else.', ""Nice, but lectures didn't help at all.  The material and examples covered in letcure were way easier than what was on the p-sets and tests."", 'No Comments', 'A nightmare of a class.  Medard has enthusiasm, but lacks teaching skills.', 'No Comments']","['Inspirational', 'Hilarious', 'Respected', 'Respected', 'Inspirational', 'Hilarious']"
202,Finance,580,Massachusetts Institute of Technology,Robert,,Merton,1674905,2,average,TEACHER,PROFESSOR,3.3,"['Taking Advanced Corporate Finance with the professor that contributed to Black-Scholes-Merton Fórmula was a great experience . The clases is difficult but you understand Advanced Topics of Coporate Finance Well , because the Great feedback . He is the most respected Proffesor at MIT Sloan School of Management. Prepare to Work very hard .', 'Professor Robert C. Merton from Finance Group at MIT Is a Finance genius but difficult to understand. He Explain Very Hard concepts and The Exams are so difficult. You have to dont slip The Class and buy The book.']","['Tough grader', 'Tests are tough', 'Amazing lectures', 'Gives good feedback', 'So many papers']"
203,Computer Science,580,Massachusetts Institute of Technology,Albert,,Meyer,95063,6,average,TEACHER,PROFESSOR,3.0,"[""Boring lecture videos. Gives ambiguous questions. Course could be more structured and more formal. Comes to our table, does not look at our response, starts 'lecture' on why we must come to class prepared. "", ""The class is a flipped classroom style, so the professor doesn't really matter. He occasionally appeared while our group was working and gave vague feedback that left us more confused. Outside of the classroom, he was horribly uncooperative. He changed course policies frequently and never had a helpful response when students asked questions."", 'great Professor  he allows his students to share  and receive much needed information. Loved him', 'No Comments', 'too easy.', 'No Comments']","['Tough grader', 'Get ready to read', 'Participation matters', ""Skip class? You won't pass."", 'Gives good feedback']"
204,Computer Science,580,Massachusetts Institute of Technology,Silvio,,Micali,1668253,1,good,TEACHER,PROFESSOR,5.0,['Awesome!'],[]
205,Economics,580,Massachusetts Institute of Technology,Ana,,Mikusheva,2158572,3,good,TEACHER,PROFESSOR,3.7,"['Tough and demanding class, but teaches Econometrics in such a way that you will find it useful no matter what you do afterwards - that being economics, computer science or reviewing poor clickbait research articles. The lectures was good paced and relevant for the exam, and the grading is fair.', 'Econ 14.32 Econometrics with Professor Ana Mikusheva is extremely difficult. She explains well but you have to read the book. The exams are most difficult than the book exercises. This course is a lot of Probability and Statistics. She test heavy . Econometrics is very hard but interesting.', 'Massachusetts Institute of Technology Department of Economics is One of the Departments with More Nobel Lauterates. Econ 14.32 Econometrics with Professor Mikusheva is a very interesting Class . The Exams are difficult and She loves so much Statistics. I took before this Class Math 18.440 Probability and Help me but i was Lost in Econ Applied .']","['Tough grader', 'Test heavy', 'Get ready to read', 'Gives good feedback', 'Inspirational', 'Gives good feedback', 'Respected', 'Get ready to read', 'Tough Grader', 'LOTS OF HOMEWORK', 'TEST HEAVY']"
206,Computer Science,580,Massachusetts Institute of Technology,Robert,,Miller,121194,3,good,TEACHER,PROFESSOR,5.0,"['This guy is AWESOME! Helpful, encouraging, and easy to talk to. ', 'Tough grader, but fair.  Very nice person.', 'Great teacher and great advisor']","[""Skip class? You won't pass."", 'Group projects', 'Caring']"
207,Mathematics,580,Massachusetts Institute of Technology,Haynes R.,,Miller,144636,20,average,TEACHER,PROFESSOR,3.0,"['Prof. Miller taught me to do elegant proofs in 18.014 Calculus with Theory. He is a great professor you learn so much but have to put efforts . He do proofs very natural and is a brilliant Mathematician . Sofía', 'In Spring 2007 I repeat the wonderful experience that I had in 18.014 . I took 18.024 Multivariable Calculus with Theory that is Calculus II proof emphasize. The course is extremely gorgeous but challenging. Professor Miller explains everything clear . Multivariable Calculus, Differential Equations Ordinary and Partial Differential Equations.', 'In 2006 I took Math 18.014 Calculus with Theory with Professor Haynes R Miller . Is an excellent Professor he explained extremely well but the class is extremely beautiful and difficult. We used Tom Apostol Book that has two Volume This Course cover a lot of material From Single Variable Calculus, Multivariable Calculus, Linear Algebra and ODES', 'Professor Haynes R Miller is an excellent Professor especially in Topology. He explains fast but is a critical thinker . The exams are superb challenging. Algebraic Topology and Geometrical Topology is not and easy class requires a lot of practice.', 'I took Math 18.03 Differential Equations with Professor Haynes Miller . The personality is not the best but he teach you Mathematics well. Is not so accessible and the exams are harder . I like the course because he integrated so many of Linear Algebra topics. The applications are in Engineering and Science mostly .', 'Prof. Haynes R Miller is inspirational and a Genius in Mathematics. I love Math 18.900 Intro to Topology The course is very difficult but not is by The Professor. If you read and do your Work dont have Problems to Pass . Is one of The Biggest Names at Massachussetts Institute of Technology. He explains pretty clear You learn a lot', 'This Professor Haynes R Miller explains very confusing , have a bad personality and dont like to Answer questions . He is The only genius in Its Class . I drop out Math 18.03 Differential Equations The Exams are extremely difficult and he do so many mistakes on black board', 'Phenomenal professor.', 'A lot of people are giving Prof. Miller low ratings. I took his class (18.03) three years ago, and thought he was one of the better math professors. His use of the Java applets to visualize harmonic motion was extremely helpful, as were the concept questions asked randomly during the lectures.', 'Realy bad', 'This guy was mean and bitter.  Steer clear if at all possible', 'He has good intentions, but he is unclear and makes everything far harder than it needs to be.', ""What an awful teacher--his problem sets and exams are full of typos, and he can't explain his way out of a paper bag.  A complete waste of a semester."", '18.03 was ridiculously boring.  Sometimes we juggled during lecture to amuse ourselves.', '18.03 has proven itself to be so useful in future studies in course 8, 18, and 6. Prof. Miller is inspirational.', 'Nice guy...too nice.', 'boo', 'Haynes Millah is wicked ahwesome!', 'Did not learn much from this class', 'I only went to two of his lectures and never did the homework and I still passed']","['Tough grader', 'Inspirational', 'Respected', ""Skip class? You won't pass."", 'Tests are tough', 'Tough Grader', 'Inspirational', 'Amazing lectures', 'Tough Grader', 'Respected', 'Inspirational', 'Tough Grader', 'Respected', 'Inspirational', 'Tough Grader', 'Respected', 'Inspirational']"
208,Engineering,580,Massachusetts Institute of Technology,David,,Miller,1609625,1,good,TEACHER,PROFESSOR,5.0,['Very good prof and available outside class'],[]
209,Mathematics,580,Massachusetts Institute of Technology,William,,Minicozzi,1867667,4,good,TEACHER,PROFESSOR,3.9,"['He was a good and clear lecturer, sometimes a bit fast. Makes jokes sometimes, seems like a friendly guy. It was possible to miss lecture and still get by in the class but not ideal.', ""Minicozzi is the best. He's hilarious and his lectures are pretty clear. 18.02 was great with him."", ""His lectures are hilarious. Yes the material is all posted online, but I show up to classes to listen to his sassiness :) Tests aren't incredibly difficult; they are (like he says in lecture) very similar to the practice exams posted online. "", ""He is not the most fantastic lecturer ever, but he covered the content without too many hitches (considering it was his first time teaching the class, it was good. I'm expecting he'll get better.) He is also HILARIOUS. He has a great personality and sense of humor. If you go to office hours, he is also quite helpful there. Highly recommended!""]","['Hilarious', 'Clear grading criteria', 'Respected', 'Caring', 'Lecture heavy', 'Respected', 'Hilarious', 'LECTURE HEAVY']"
210,Languages,580,Massachusetts Institute of Technology,Shigeru,,Miyagawa,837668,2,good,TEACHER,PROFESSOR,5.0,"['Also took 21F.064 with him. Prof. Miyagawa is an extremely fair professor who is clear in his lectures and is genuinely interested in what he teaches. Very willing to help old students. Heavy emphasis on writing papers, but gives you feedback on drafts to make sure you have the tools to achieve the grade you needwant. Go to his office hours', 'Prof. Miyagawa is an exceptionally helpful professor. He was very generous with his time and did a lot to help me with my work. He has also developed some innovative teaching tools.']",[]
211,Anthropology,580,Massachusetts Institute of Technology,Amy,,Moran-Thomas,2416726,2,average,TEACHER,PROFESSOR,3.0,"['Brilliant professor. Kind and patient with students (even rude ones). Pushed me to think outside my comfort zone. Excellent readings and multimedia use, also fun activities in class. Overall, Professor Moran-Thomas helped me challenge realities I take for granted and think differently about how technology and culture shape one another.', ""Very poor lecturer, shows up to lecture (seemingly?) completely unprepared. Has slides, but almost never references the random pictures she included in them. Skips back and forth between slides (she doesn't know what's next?) and skips through half the material she prepared. Doesn't make a point in class, only talks in extremely vague sentences.""]","['Participation matters', 'Gives good feedback', 'Inspirational', 'Gives good feedback', 'Participation matters', 'Inspirational']"
212,Computer Science,580,Massachusetts Institute of Technology,Robert,Tappan,Morris,121198,1,good,TEACHER,PROFESSOR,5.0,"['Very knowledgeable, clear and concise presentation, sense of humor without being cheesy, fair grader.']","['Get ready to read', 'Lots of homework', 'Respected', 'Respected', 'Get ready to read', 'LOTS OF HOMEWORK']"
213,Chemistry,580,Massachusetts Institute of Technology,Mohammed,,Movassaghi,2332208,1,good,TEACHER,PROFESSOR,4.0,"['5.13 is a really good class, and Mo makes everything super clear. That said: you need to go to lecture, you REALLY need to go to recitation, and it helps a lot if you do the readings before class. Grading is very clear. (In recitations, they give you practice problems which are very similar to the ones on the tests. Seriously, go to recitation.)']","[""Skip class? You won't pass."", 'Clear grading criteria', 'Test heavy', ""Skip class? You won't pass."", 'Clear grading criteria', 'TEST HEAVY']"
214,Chemistry,580,Massachusetts Institute of Technology,Peter,,Mueller,1626807,1,good,TEACHER,PROFESSOR,4.5,['Very engaging; knows what he is talking about.'],[]
215,Languages,580,Massachusetts Institute of Technology,Yoshimi,,Nagaya,640341,2,good,TEACHER,PROFESSOR,3.8,"['Amazing teacher and beautiful person. Very concerned about her students (although in a ""Japanese"" way).  Clear explanations. Would definitely recommend.', ""She's easily offended and isn't too fond of taking questions during class. she teaches the same way as the other 2 profs and that's fine. their method works. but eh.""]","['Would take again', 'Gives good feedback', 'Caring']"
216,Chemistry,580,Massachusetts Institute of Technology,Keith,,Nelson,565297,5,poor,TEACHER,PROFESSOR,2.0,"[""His explanation for material is really bad. He copies from his notes (which isn't inherently bad) though he cannot justify certain statements at all. It makes things incredibly frustrating when he can't explain why what he's teaching is ture."", 'This guy trips over his own word. Writing sloppy and hard to read on the board. Just takes his notes and copies them on the board while he stutters and stammers.', 'Dry and boring', 'very good professor, difficult but helpful when needed.  Difficult tests, but very good teacher and fair grader.', ""Can this guy really be a professor? He talks a mile a minute, but he doesn't seem to really know what he is talking about. Asks insanely hard test questions, gives very little partial credit, but if you ask him a comparable question during office hours, he has to refer to a book to find the answer.""]",[]
217,Economics,580,Massachusetts Institute of Technology,Whitney,,Newey,2522400,0,zero,TEACHER,PROFESSOR,N/A,[],[]
218,Political Science,580,Massachusetts Institute of Technology,Richard,,Nielsen,2134498,0,zero,TEACHER,PROFESSOR,N/A,[],[]
219,Chemistry,580,Massachusetts Institute of Technology,Daniel G.,,Nocera,352233,4,average,TEACHER,PROFESSOR,3.0,"['Notes are overly terse and contain mistakes.', 'No Comments', ""GOod teacher but I've definitely heard that he's a super-sleeze on the lay-days."", 'No Comments']",[]
220,Science,580,Massachusetts Institute of Technology,Seteno,,Ntwampe,2272298,0,zero,TEACHER,PROFESSOR,N/A,[],[]
221,Architecture,580,Massachusetts Institute of Technology,John,,Ochsendorf,137140,2,good,TEACHER,PROFESSOR,5.0,"['Extremely helpful and really interested in making students understand the subject. Also encourages development of interest among students. Fair grading!', 'No Comments']",[]
222,Business,580,Massachusetts Institute of Technology,James,,Orlin,466352,3,good,TEACHER,PROFESSOR,4.7,"['Inspirational professor teaching everything from life-lessons to optimization. The lectures covers the basics, which is enough for the exams, while the homework digs deeper into the more difficult parts. Perfect setup to learn the most.', 'Prof. Orlin gives surprisingly clear presentations, given the subject matter of his course. He manages to keep things fun and lively. Other quant professors at MIT could learn a lot by watching him teach.', 'No Comments']","['Amazing lectures', 'Gives good feedback', 'Inspirational', 'Gives good feedback', 'Inspirational', 'Amazing lectures']"
223,Mathematics,580,Massachusetts Institute of Technology,Jeremy,,Orloff,784579,2,good,TEACHER,PROFESSOR,5.0,"['Clarity at its best, very engaging problem sets ', 'Knows the stuff and an amazing teacher']","['Amazing lectures', 'Inspirational', 'Caring']"
224,Economics,580,Massachusetts Institute of Technology,Paul,,Osterman,1870608,0,zero,TEACHER,PROFESSOR,N/A,[],[]
225,History,580,Massachusetts Institute of Technology,Steven,,Ostrow,1718781,1,good,TEACHER,PROFESSOR,5.0,"[""Amazing professor!!!! The class was a lot of reading but really interesting. He's clearly passionate about the subject. Lecture is interesting and textbook wasn't really necessary as long as you went to lecture. Recitations focus on literature. Really great professor!!""]",[]
226,Political Science,580,Massachusetts Institute of Technology,Kenneth,,Oye,423126,3,average,TEACHER,PROFESSOR,2.9,"['His class on political economy taught me wisdom that I still use even years after graduation.', 'No Comments', ""Very disorganized, not clear exactly what he's lecturing about or why, little discussion, doesn't respond well to student input""]","['Get ready to read', 'Gives good feedback', 'Respected', 'Gives good feedback', 'Respected', 'Get ready to read']"
227,Architecture,580,Massachusetts Institute of Technology,Hiromi,,Ozaki,2044492,1,poor,TEACHER,PROFESSOR,1.0,"[""Unexperienced, unclear, only taught 10% of the class, out most of the time. Little educational value, might be waste of time for some people unless you want easy credit. The guest speakers are great  but other than that, there isn't much substance to it.""]",[]
228,Engineering,580,Massachusetts Institute of Technology,Asuman,,Ozdaglar,121204,2,poor,TEACHER,PROFESSOR,1.5,"['Very confusing.', 'Confusing']",[]
229,Mathematics,580,Massachusetts Institute of Technology,Igor,,Pak,702502,3,good,TEACHER,PROFESSOR,5.0,"[""It's obvious that Professor Pak knows his stuff. His lectures are very useful. I didn't really have to consult the textbook while doing homework, which is very rare for a math class in my experience. Same could be said for exams. I didn't really need to do much outside studying other than reviewing the homework and lecture notes. He also has humor."", 'deserves tenure!', 'No Comments']","[""Skip class? You won't pass."", 'Amazing lectures', 'Would take again']"
230,Mathematics,580,Massachusetts Institute of Technology,Kevin,,Park,2173304,1,good,TEACHER,PROFESSOR,5.0,"['best prof ever--course is hard, but if you try you should be fine.']","['Tough grader', 'Gives good feedback', 'Respected', 'Tough Grader', 'Gives good feedback', 'Respected']"
231,Engineering,580,Massachusetts Institute of Technology,Pablo,,Parrilo,831180,6,good,TEACHER,PROFESSOR,4.0,"['Pablo is a great teacher: very clear and continuously checks that everyone in the class is tracking. Fair warning though: Pablo\'s classes are great to take if you are interested in the material, but don\'t take them as ""easy"" classes, because you are going to be doing A LOT of learning.', ""Contrary to most people on this site, I would have to say he's not very good at explaining foreign concepts. Often too math-y of explanations, homework is overly difficult and not related closely enough to material, no opportunities to build intuition, and the exams are far too hard to be fair. Avg grade on midterm was a D. Reflects appropriately."", 'Pablo is a great teacher: very clear and continuously checks that everyone in the class is tracking. Fair warning though: Pablo\'s classes are great to take if you are interested in the material, but don\'t take them as ""easy"" classes, because you are going to be doing A LOT of learning.', 'OK prof, clear, but often runs overtime.', 'Not too easy, but a good prof.', 'great', 'No Comments']","['Tough grader', 'Amazing lectures', 'Inspirational', 'Lots of homework', 'Respected', 'Lots of homework', 'Test heavy', 'Tough grader', 'Respected', 'Inspirational', 'Amazing lectures']"
232,Economics,580,Massachusetts Institute of Technology,Parag,A,Pathak,2186722,0,zero,TEACHER,PROFESSOR,N/A,[],[]
233,Literature,580,Massachusetts Institute of Technology,Les,,Perelman,1244814,2,average,TEACHER,PROFESSOR,3.0,"['Very smart caring teacher.', ""He manages to make everything boring.  By day 3 everyone had brought a laptop to play games.  At least he doesn't expect you to listen to him in class.  21W.747.1 F2008""]",[]
234,Engineering,580,Massachusetts Institute of Technology,David,,Perreault,2256500,1,good,TEACHER,PROFESSOR,5.0,['Truly efficient and responsible lecturer. In-class demos are just amazing!'],"['Amazing lectures', 'Inspirational', 'Respected', 'Respected', 'Inspirational', 'Amazing lectures']"
235,Geology,580,Massachusetts Institute of Technology,Taylor,,Perron,1560402,2,good,TEACHER,PROFESSOR,5.0,"['Taylor is excellent. Does a great job explaining concepts and getting the class involved and interested.', ""Great at explaining things and really excited to share his work. Definitely one of the top professors I've had here.""]",[]
236,Linguistics,580,Massachusetts Institute of Technology,David,,Pesetsky,1886130,1,good,TEACHER,PROFESSOR,4.0,"[""Fun guy- go to class and you'll enjoy yourself. Don't expect the book to be helpful once you get to syntax.""]","['Participation matters', 'Tests? Not many', 'Lecture heavy']"
237,Information Science,580,Massachusetts Institute of Technology,Yury,,Polyanskiy,2016672,1,good,TEACHER,PROFESSOR,5.0,"['This guy rocks, his accent sucks though.']","['Get ready to read', 'Gives good feedback', 'Respected']"
238,Mathematics,580,Massachusetts Institute of Technology,Bjorn,,Poonen,1527668,3,good,TEACHER,PROFESSOR,4.8,"['A living meme', 'Professor Poonen is extremely enthusiastic. He clearly loves the material he teaches, and it shows through. His lectures are entertaining and helpful.', ""He's a fabulous teacher. He breaks down concepts into ideas that are so simple anyone can understand.""]","['Amazing lectures', 'Inspirational', 'Hilarious', 'Inspirational', 'Hilarious', 'Amazing lectures']"
239,Mathematics,580,Massachusetts Institute of Technology,Alex,,Postnikov,1558773,1,average,TEACHER,PROFESSOR,2.5,['Accent hard to understand. Psets obnoxiously long and unnecessarily difficult.'],[]
240,Political Science,580,Massachusetts Institute of Technology,Theodore,,Postol,1477043,2,good,TEACHER,PROFESSOR,4.8,"[""He's really helpful and engaging. He is also very current and uses a reverse approach to analysis of world events. I took Technologies and Policy of Weapon Systems with him at MIT.  Sometimes he goes on tangents, but the class is generally great! High recommended"", 'Prof. Postol is generous and humble, yet has an impressive background. I think he embodies the MIT ethos of an unpretentious, dedicated researcher, who takes his position as an educator seriously -i.e. as a duty. He is extremely approachable, and makes you feel welcome and respected. He is also a great patriot; he is dedicated to the truth.']",[]
241,Engineering,580,Massachusetts Institute of Technology,Gaurav,,Raghav,1693740,1,good,TEACHER,PROFESSOR,5.0,['Good Teacher'],[]
242,Science,580,Massachusetts Institute of Technology,Krishna,,Rajagopal,1906467,1,good,TEACHER,PROFESSOR,5.0,"['Rajagopal speaks really clearly and can discuss physics topics in easily accessible ways. He seems far more capable at teaching freshman physics than any other professor MIT has. In addition, he is friendly, kind, and understanding.']","['Respected', 'Respected']"
243,Literature,580,Massachusetts Institute of Technology,Shankar,,Raman,367160,4,average,TEACHER,PROFESSOR,2.8,"['Professor Raman is funny, enthusiastic, and always appears to be in a good mood.  His class is interesting and light-hearted, though his quizzes are difficult and he is a tough grader on essays.', 'No Comments', 'No Comments', 'No Comments']",[]
244,Engineering,580,Massachusetts Institute of Technology,Nikhil,,Rangala,2461963,0,zero,TEACHER,PROFESSOR,N/A,[],[]
245,Physics,580,Massachusetts Institute of Technology,Saul,,Rappaport,345798,4,good,TEACHER,PROFESSOR,4.5,"['Profesor Saúl Rapaport is an excellent physics teacher have a nice teaching skills . The exams are not difficult and he is extremely well organized that is more easy to understand the material   SN', 'Very clear with his examples and explanations really gives you the intuition of the subject matter. Also very available during office hours and will dedicate the time to making sure you understand the material.', ""Excellent blackboard technique, very well organized lectures, and great presentation skill.  I'm glad I took special relativity with him!"", 'Great guy, fun to learn from.']","['Gives good feedback', 'Inspirational', 'Respected', 'Gives good feedback', 'Respected', 'Inspirational']"
246,Biology,580,Massachusetts Institute of Technology,Peter,,Reddien,1703331,0,zero,TEACHER,PROFESSOR,N/A,[],[]
