,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
380,Mathematics,1085,University of Chicago,Nikita,,Rozenblyum,2119734,1,good,TEACHER,PROFESSOR,4.5,"[""Nick is a great professor; he is a tough grader but he is well worth it if you want to do well in later classes that build off this one. You will know the base material much more than the kids in other Prof's sections, and so you will be on the better side of the curve in later classes.""]","['Tough grader', ""Skip class? You won't pass."", 'Would take again']"
381,Biology,1085,University of Chicago,Manfred,,Ruddat,818803,2,good,TEACHER,PROFESSOR,4.2,"['Take the class if you can', 'What a fun class! this guy is hilarious, and possibly a little crazy/genius.  i willingly went to all the lectures, and enjoyed them.  he has bad handwriting']",[]
382,Biology,1085,University of Chicago,Shan,,Sabri,1904100,1,good,TEACHER,PROFESSOR,4.5,['4 Exams and 6 Quizzes. Attend lecture and take notes and you should do fine. No textbook since everything is posted online. Shan is young but knows his genomics. He makes himself available pretty much anytime you need which is pretty convenient.'],[]
383,Languages,1085,University of Chicago,Juliano,,Saccomani,2647441,0,zero,TEACHER,PROFESSOR,N/A,[],[]
384,Economics,1085,University of Chicago,James,,Sallee,1731754,2,average,TEACHER,PROFESSOR,2.5,"[""Incredibly engaging lecturer and pretty fun (lots of dad jokes). His lecture notes are extremely well structured. The problem sets are pretty challenging but I went to his OH and it reaaaallyy helped. I couldn't score very well in this class but he is such a great professor and seems like a cool person, I'd take another class with him."", 'so hard']","['Tough grader', 'Lots of homework', 'Lecture heavy', 'Tough Grader', 'LOTS OF HOMEWORK', 'LECTURE HEAVY']"
385,Economics,1085,University of Chicago,Allen,,Sanderson,125690,44,good,TEACHER,PROFESSOR,3.9,"[""Prof. Sanderson is one of those professors who people either absolutely love or absolutely hate. I am in the 'absolutely love' category. Prof. Sanderson taught me how to apply economic concepts in daily life. I highly, highly recommend taking his class. Beware, however -- he is very not politically correct."", 'Im a visiting student for the summer from another elite university taking macro. Sanderson was the best professor Ive had in college (makes me want to go to UChicago!). The class was graded on 5 quizzes  all were very fair. Definitely have to study, but if you pay attention to his examples in the lecture and do the reading, youll do well.', 'Very unclear grading criteria including the introduction of new grading elements during the late weeks of the quarter.', ""Prof. Sanderson is one of those professors who people either absolutely love or absolutely hate. I am in the 'absolutely love' category. Prof. Sanderson taught me how to apply economic concepts in daily life. I highly, highly recommend taking his class. Beware, however -- he is very not politically correct."", 'Sanderson is an interesting man. While I do not agree with some of his opinions, his teaching style and application of concepts helped me apply economic concepts to day to day situations and completely changed my perspectives. Definitely would recommend taking his class at least once.', 'Sanderson is absolutely hilarious and really interesting.', 'Amazing caring professor', 'One of the best Econ instructor I have met so far', ""Basically you'll do well in the class only if you spit his opinion of things back to him."", 'I took the summer session micro and macro course which was condensed into 5 weeks. Was super tough but hard work paid off. ', 'Greatest guy ever, he has the heart of gold.', 'Just do all the readings and pay attention to his lectures. The book will give you an understanding of the concepts and the lessons will consist of a brief, superficial overview of the concepts. 80% of his class is basically applying what you read to a real-life situation. ', ""I took his summer Macro class a high school student and it was the best best class I have taken. He was the only reason I applied to UChicago so I could take his class again. I would have change my intended major from ChemE, which UChicago doesn't have, to Econ just because of how great he is. Anyone who said anything bad about him is too liberal."", 'One of the best professors in the school. Hilarious, engaging, commands the room. Exactly what a good professor should be.', 'Took for both macro and micro. One of the best ever.  Always highly accessible outside of class for extra help and academic curiosity.  Won the Quantrell Award as best undergrad prof. and deserved it.', 'A good prof, very helpful in his hours', 'Sanderson is an amazing teacher who really knows his stuff! The only thing one needs to do in order to be successful in this class is show up in class, read the book and listen to the lectures.', 'A hilarious man who is sometimes misunderstood. The bottom line is that he knows his Economics, is extremely helpful outside of class, and just might be the biggest troll East of the Mississippi.', 'Professor Sanderson seems to be a pretty polarizing guy, but I appreciated his snarkiness in lectures.', ""Very good professor who teaches students how to think as an economist would. Clearly it is an intro class and so can't expect much depth in the subject."", 'Sanderson is dry, but some of the topics he covers are interesting- will ""tell it how it is""...show up for class (ask the people who got 10 out of 42 on the first exam if they should\'ve went). You can get a B+ in this class fairly easily just read, go to class, and take notes. NOTE: Do not take at 9 AM M/W, you will fall asleep']","['Get ready to read', 'Tough grader', 'Respected', ""Skip class? You won't pass."", 'Participation matters', 'Get ready to read', ""Skip class? You won't pass."", 'Test heavy', 'Accessible outside class', ""Skip class? You won't pass."", 'Amazing lectures', 'Get ready to read', 'Test heavy', 'Lecture heavy', 'Tough Grader', 'Respected', 'Tests are tough', 'Inspirational', 'Hilarious', 'Caring', 'Tough Grader', 'Respected', 'Get ready to read', 'Tough Grader', 'Get ready to read', 'Participation matters']"
386,Music,1085,University of Chicago,Howard,,Sandroff,1448478,0,zero,TEACHER,PROFESSOR,N/A,[],[]
387,Languages,1085,University of Chicago,Mario,,Santana,194323,5,good,TEACHER,PROFESSOR,4.9,"['Professor Santana is definitely a hard grader. Although he organizes his class well, you GPA is at risk taking this section of Readings in World Lit. B or B+ is common, whereas A is fairly non-existing.', 'Very hot! Also, super smart and a great writer. He can really help you improve your writing quality. A bit of a hard grader and very demanding with lots of readings, BUT it is all worth it!', 'No Comments', ""Great guy, really nice.  Knows literature very well and its a plus that he's kinda good looking :)."", 'No Comments']",[]
388,Business,1085,University of Chicago,Haresh,,Sapra,1750345,1,good,TEACHER,PROFESSOR,4.5,['Great sense of humor.  Makes even accounting interesting.  Really cares about students understanding the material and put in immense amounts of time to bring everyone up to the bar.  I might even take a serious accounting course with him despite having never had any interest before this intro class.  Really a spectacular prof.'],[]
389,Sociology,1085,University of Chicago,Saskia,,Sassen,921517,3,average,TEACHER,PROFESSOR,3.1,"['Above Satisfactory, lecture style course @ Columbia U. Fantastic lecturer, who easily conveyed material, used various instructional styles and was respectful. Professor Sassen is a world renowned theorist who delivered mind blowing classes. Course had a mandatory discussion section and homework. She relied heavily on TAs; however, grading was fair', ""One of the greatest sociologists of our age.  The grad. students were clearly in awe, and this was deserved.  Her lectures were lucid, she kept my attention.  Only problem, very formal delivery usually and her stories didn't quite connect so well.  Overall, she was a really wonderful professor."", 'She is rather scattered in her lectures, seems flippant about material other than her own. A genius in her field but distant from class because of it']","['Participation matters', 'Amazing lectures', 'Respected', 'Respected', 'Participation matters', 'Amazing lectures']"
390,Psychology,1085,University of Chicago,Eve,,Sauer,984599,0,zero,TEACHER,PROFESSOR,N/A,[],[]
391,Humanities,1085,University of Chicago,Haun,,Saussy,1741005,0,zero,TEACHER,PROFESSOR,N/A,[],[]
392,Mathematics,1085,University of Chicago,Luka,,Scala,1233503,2,poor,TEACHER,PROFESSOR,1.2,"['Clearly a powerful mind, but not a great teacher. I would not recommend his class unless you are quite self-sufficient.', ""lectures are not very well organized, the textbook is absolutely the worst textbook that has ever been written. homework is lengthy and at times pointless. exams are impossibly difficult and are completely different from the homework assignments. I am used to getting A's in my math classes, but I did poorly in his class. avoid him at all costs""]",[]
393,English,1085,University of Chicago,Jennifer,,Scappettone,1823979,0,zero,TEACHER,PROFESSOR,N/A,[],[]
394,Mathematics,1085,University of Chicago,Karl,,Schaefer,2579225,1,good,TEACHER,PROFESSOR,5.0,"[""Karl is the absolute best! He is hilarious, understanding and caring. He is exceptional at explaining difficult concepts and is very patient. Homework was assigned after every class but wasn't too hard. Anyone would be lucky to have him as a teacher"", ""Karl is the absolute best! He is hilarious, understanding and caring. He is exceptional at explaining difficult concepts and is very patient. Homework was assigned after every class but wasn't too hard. Anyone would be lucky to have him as a teacher""]","['Amazing lectures', 'Inspirational', 'Respected', 'Respected', 'Inspirational', 'Amazing lectures']"
395,Biology,1085,University of Chicago,Chris,,Schaumbaum,694379,2,good,TEACHER,PROFESSOR,5.0,"['Great lab teacher, really engaged with individual projects and always willing to help with unexpected experiment failures (R.I.P. jellyfish)', 'Engaging lecture. To the point. Kind.']","['Caring', 'Group projects', 'Amazing lectures', 'Gives good feedback', 'Hilarious', 'Hilarious', 'Caring', 'GROUP PROJECTS']"
396,Chemistry,1085,University of Chicago,Norbert,,Scherer,2448623,6,poor,TEACHER,PROFESSOR,1.3,"[""His chemistry class is by far the worst I've ever taken in my life. His lectures are extremely long, boring & non-sensical, and the quizzes completely fail to test knowledge because of their immense difficulty. He does NOT care about his students. For your own sake/mental well-being please don't take this class unless absolutely necessary."", ""He's not that bad. All these other people are just overreacting because the quizzes are hard. But they're hard for everyone and the class is curved, so it really doesn't matter."", 'I have 2 pieces of advice--if you are a non STEM major, DO NOT TAKE ANY CLASS TAUGHT BY NORBERT SCHERER, AND DO NOT TAKE THIS CLASS IN GENERAL. If you are a STEM major and need to take this course as a requirement, CHANGE YOUR MAJOR and follow step number 1. This man has absolutely no empathy for his students and cannot write rational tests. :(', 'Please, please I beg of you, do not take this class. I have historically been good at chemistry and this class single-handedly made me hate STEM. Scherer does not care about his students. He will quiz you on topics you barely learned in an incredibly short amount of time and then be passive-aggressive when the class average is a 30.', ""At elite institutions like the University of Chicago, you'd expect our professors to be good teachers. There is a difference between being a world-renowned, brilliant researcher, and being a good teacher who can actually explain concepts to students in a clear, sensical manner. Prof Scherer embodies this difference. AVOID THIS CLASS AT ANY COST"", 'One of those teachers that will teach you quantum mechanics and put emphasis on the most important parts of quantum mechanics. Then when you take his test itll be over the most trivial and least important stuff youve learned. His tests are not chemistry but simply getting lucky on studying or prior experience. Overall, terrible but smart man.. ig']","['Tough grader', 'Test heavy', 'Get ready to read', 'Lots of homework', 'Lecture heavy', 'Lots of homework', 'Get ready to read', 'Test heavy', 'Get ready to read', 'Lecture heavy', 'Tough grader', 'Lots of homework', 'Test heavy', 'Tough grader', 'Lots of homework', 'Lecture heavy', 'Tough grader', 'Test heavy', 'Lecture heavy', 'Tough grader', 'Get ready to read', 'Test heavy', 'Tough grader']"
397,Sociology,1085,University of Chicago,Kristen,,Schilt,1868037,2,good,TEACHER,PROFESSOR,4.5,"['Pros: Schilt is more approachable than many profs in the SSD and engages with undergrads.  Cons:  She is less analytical than the norm at Chicago and her approach is ideological, but that may due to the nature of her topic.', ""Makes a special effort to use preferred pronouns. Does not exercise discretion when smashing the patriarchy. A seriously great teacher, and so friendly! Has every right to continue teaching experimental and innovative classes, because the ones she's done so far have been amazing. Don't leave UChicago without taking a class from Prof. Schilt!""]","['Participation matters', 'Caring', 'Respected']"
398,Religion,1085,University of Chicago,Susan,,Schreiner,427502,3,good,TEACHER,PROFESSOR,4.3,"['I was lucky to hear Dr. Susan Schreiner\'s views in the DVD version of The Apostles Creed"". Her explanations are very clear and engaging. She\'s charged with energy and has great passion for the subject matter. I was entranced.', 'A great teacher who draws students in through her quirky personality and her passion for the subject matter.  Expectations are high but reasonable, and lectures are clear and engaging.', ""Nice enough class, but did not give adequate feedback (in graduate school, it's nice to know why you're giving us a substandard grade...HINT:  give feedback).""]",[]
399,English,1085,University of Chicago,Jonathan,,Schroeder,1707293,2,good,TEACHER,PROFESSOR,3.8,"[""Really amazing feedback. Needs a little more confidence but you can tell he'll get it."", ""Didn't know how to organize a class. Discussion was painful--and he's pretentious. What I can say is that he's enthusiastic. There's hope.""]","['Get ready to read', 'Participation matters', 'Gives good feedback', 'Gives good feedback', 'Get ready to read', 'Participation matters']"
400,Music,1085,University of Chicago,Barbara,,Schubert,2029214,0,zero,TEACHER,PROFESSOR,N/A,[],[]
401,Geography,1085,University of Chicago,Todd,,Schuble,1811970,1,poor,TEACHER,PROFESSOR,1.0,"[""Although GIS is a pretty useful skill to gain, Prof. Schuble is a very mediocre lecturer. He doesn't come prepare to class, often leaves class early, and misses around 25% of the classes without rescheduling a catch-up session. Because he misses so many classes, he is always in a rush during lecture and the class is very mediocre, to say the least""]",[]
402,Humanities,1085,University of Chicago,Barton,,Schultz,766368,4,poor,TEACHER,PROFESSOR,1.8,"['Probably the most condescending and disorganized teacher I have ever had. I will never be taking another class with him, and I encourage everyone else to do the same. Assignments are unclear and harshly graded, no respect for any outside views but his own, lectures are not engaging, and his feedback lacks constructive criticism.', 'Unclear, grades weirdly. Huge regret.', 'My class with Schultz is the one I regret most of my whole college career. He has no respect for the subject matter and little interest in any real textual analysis.', 'Nice, easy going, pretty cool guy.']","['Tough grader', 'Tough Grader']"
403,Computer Science,1085,University of Chicago,Ridgway,,Scott,241451,0,zero,TEACHER,PROFESSOR,N/A,[],[]
404,Languages,1085,University of Chicago,Janet,,Sedlar,2389706,1,good,TEACHER,PROFESSOR,4.0,"[""Professor Sedlar's area of expertise is Spanish grammar. She's very friendly, accessible, and willing to answer questions. She grades fairly, if not a bit tough.""]","['Tough grader', 'Gives good feedback', 'Lots of homework', 'Tough Grader', 'Gives good feedback', 'LOTS OF HOMEWORK']"
405,Computer Science,1085,University of Chicago,Nicholas,,Seltzer,2139828,1,good,TEACHER,PROFESSOR,5.0,"['Great at explaining things! Super nice guy, really cares about his students. Very patient! Macro handsome!']","['Amazing lectures', 'Caring', 'Respected']"
406,Computer Science,1085,University of Chicago,Aritra,,Sen,2611640,2,good,TEACHER,PROFESSOR,3.5,"['Gives huge amount of bonus credits. During this five-week summer section, we have homework every 2 days. He almost always answer your questions pretty fast, even during weekend, or 6 am in the morning.', ""Accessible outside of class for sure, but don't expect to learn anything. Textbook is more useful. Easy exams though."", 'Gives huge amount of bonus credits. During this five-week summer section, we have homework every 2 days. He almost always answer your questions pretty fast, even during weekend, or 6 am in the morning.']","['EXTRA CREDIT', 'Lots of homework', 'Caring', 'Accessible outside class', 'Accessible outside class', 'Lots of homework', 'Caring', 'EXTRA CREDIT']"
407,Languages,1085,University of Chicago,Bo&#380;ena,,Shallcross,1600059,0,zero,TEACHER,PROFESSOR,N/A,[],[]
408,Mathematics,1085,University of Chicago,Nikhil,,Sharma,1730130,0,zero,TEACHER,PROFESSOR,N/A,[],[]
409,Languages,1085,University of Chicago,Edward,,Shaughnessy,626827,3,average,TEACHER,PROFESSOR,3.0,"['May be the only college professor at UChicago who believes that in Humanities there is only one right answer', ""I contacted him over e-mail with help in my career and he really spent some time with me.  Most other prof's dismiss me as just undergrad.  I have no idea how he teaches but I bet he knows his stuff.  About Sinology."", ""He is an egomaniac and too insecure to deal with inquisitive students.  I can't speak for him as a teacher in his own discipline, but I sincerely hope he never teaches a core humanities course again.""]","['Tough grader', 'Get ready to read', 'Tough Grader', 'Get ready to read']"
410,Chemistry,1085,University of Chicago,Scott,,Shippy,1158711,0,zero,TEACHER,PROFESSOR,N/A,[],[]
411,Biology,1085,University of Chicago,Neil,,Shubin,2040974,0,zero,TEACHER,PROFESSOR,N/A,[],[]
412,Music,1085,University of Chicago,Peter,,Shultz,1656518,0,zero,TEACHER,PROFESSOR,N/A,[],[]
413,Anthropology,1085,University of Chicago,Richard,,Shweder,563648,9,good,TEACHER,PROFESSOR,4.2,"['AMAZING PROFESSOR!!!!!! Please take at least one class from him if you are even vaguely interested in Anthropology or Sociology.', 'All topics in his class are very interesting. It is worth learning with him. Nice professor.', ""love him!! an amazing man and very inspiring teacher. his research and work is exemplary. and his debating style is very unique. he's v accommodating & flexible. all his courses are a must for anyone interested in culture and human dev. his lectures r very engaging, even if he reads out. takes real life issues as examples. best prof at UofC!!"", ""he's a very inspiring Prof! a great man to talk to and very knowledgeable in his area."", 'Obviously brillant. Interesting material.  However the lectures are disappointing. Not focused, mostly reading from his own books.   Blows off discussion quite a bit.', ""pretty interesting; slightly arrogant; for some people, his ideas will seem amazing.  for others, you'll get bored as he repeats himself.  worth taking at least one class with.  may have been hot once, but i have NO idea what you guys are talking about now."", ""I think Shweder's material is the only material from my psych years I still periodically revist almost ten years after the fact.  Highly recommended."", 'amazing professor, extremely knowledgable, always willing to meet outside of class; only downside is that his lectures are basically him reading his own writing.  definately THE man to take cultural psych from', 'No Comments']","['Inspirational', 'Amazing lectures', 'Tests? Not many', 'Respected', 'Accessible outside class', 'Accessible outside class', 'Inspirational', 'Amazing lectures']"
414,Chemistry,1085,University of Chicago,Steven,,Sibener,461051,7,average,TEACHER,PROFESSOR,2.5,"[""Honors Gen Chem is supposed to be accelerated, but the pace that Sibener moved thru the material, coupled with his impossible to read handwriting, made it a huge challenge to follow his lectures -they were virtually useless.  Midterm exam was not on expected material; even the TA was confused.  Tough class made tougher by prof's poor teaching skill"", ""Be prepared to be expected to know some electricity and magnetism equations. Buy the textbook because it's essentially the only way to understand the material well; his handwriting is indecipherable and he tends to speed through material."", 'did not attend lectures. could not attend. i died a little inside each time', 'No Comments', 'Sibener is the bomb!!!!!', 'Sibener sux.', ""i fell asleep in class a lot so he's not very interesting, but who could make gen chem awe-inspiring anyways?""]","['Tough grader', 'Get ready to read', 'Tests are tough', 'Tough Grader', 'Get ready to read']"
415,Political Science,1085,University of Chicago,Bernard,,Silberman,417031,8,good,TEACHER,PROFESSOR,4.3,"['Took a class by him every year!', 'Very knowledgable.', ""1) Best course titles in the university 2) Worst ties in the university A hilarious, wonderful, professor.  I took every class he offered, even when I had no other interest in the subject matter.  He requires weekly short papers, basically to prove that you've done the reading."", ""bernie is nice enough, he has a tendency of spitting when he talks, and gets defensive if you challenge his views. he always has a point he tries to lead discussion to- he tries to make it seem spontaneous, but it's not."", 'No Comments', 'Great professor and very down to earth. Discussions can sometimes be boring but Bernie is quite a character so attend class, it helps your grade. Pretty tough grader with papers but does offer helpful critiques and has a habit of randomly calling on people in small discussions, so be prepared!', 'Great Prof, very down to earth. (not an easy ""A"" like previous poster suggested)', 'he re-teaches the sosc sequence every quarter with different books. He\'s known as ""Easy A Silberman"" for a reason, but still fun and awesome.']",[]
416,Anthropology,1085,University of Chicago,Michael,,Silverstein,429557,7,good,TEACHER,PROFESSOR,3.7,"['Really fascinating guy, bonus for very funny and engaging lectures.  Does not actually talk down to the audience, which is uncommon.  Even if you have no interest in the textbooks he makes the class worthwhile.', 'Extremely engaging.  Extremely lively way of lecturing, subversive since of humor.  Sincere desire to impart a greater understanding of what is essential to his students.  A teacher who inspires with humanity, humor, and honest brilliance.', 'The only person I have had the privilege of knowing that I can honestly describe as a genius. He is also funny and told our class the best joke I have ever heard (Jakobson\'s ""Armenian"" joke). He decided to pursue linguistics at the age of 11, which explains a lot.', 'Brilliant, funny.\n \n Also, efficiently cuts off irrelevant student rambling during class discussion.', ""This man is not pretentious; he is simply brilliant.  However, if you try to talk like him, *you* will be pretentious.  He's very friendly and engaging outside of class, although he may be somewhat removed while lecturing.  I would recommend a tape recorder -- the content is very, very, very dense."", 'Totally hot', 'This is one of the most brilliant men, the very very very best teacher, and one of the most fascinating courses that I have ever been exposed to. Sell your organs or children to be there if necessary. Seriously. (Very difficult class.)']",[]
417,Political Science,1085,University of Chicago,Alberto,,Simpser,1147170,2,poor,TEACHER,PROFESSOR,2.2,"[""Rude, slow to respond to emails (if he responds at all!), doesn't seem to care at all about his students."", 'Not a very lively lecturer.']",[]
418,Mathematics,1085,University of Chicago,Justin,,Sinz,819976,2,poor,TEACHER,PROFESSOR,1.8,"['Every once in a while he dropped a funny, computer language joke into the lesson.  But otherwise, I wondered why I came to class at all.', 'Weird, jim morisson-esque, but generally a nice guy']",[]
419,Film,1085,University of Chicago,Salome,,Skvirsky,2680975,0,zero,TEACHER,PROFESSOR,N/A,[],[]
420,Political Science,1085,University of Chicago,Dan,,Slater,951905,4,good,TEACHER,PROFESSOR,4.2,"[""responsible and well-organized. clear and spot-on. always manage to end class on time. Don't laugh. I find this a rare ability among professors. some just always drag on after class, claiming that time is not sufficient for them to finish, as if they were not digressive within the valuable hours."", 'Prof. Slater had high expectations but gave us the tools they needed to meet them. Great introduction to a topic I knew nothing about. ', ""Dan Slater is an amazing professor. He has the rare ability to see clearly through any puzzle. I was amazed at how he could come up with a clear analytical puzzle and an interesting question about anything. He can just *see* connections and frameworks incredibly clearly and quickly. He is kind and thoughtful. So incredibly smart. I'm a big fan."", ""Has a strong confirmation bias.  If you agree with his ideas, you are insightful.  If not, then you don't understand the material and it will hurt your grade.  Keep this in mind when you write your papers and you should be fine.  My class felt a bit forced, but all in all, it was worthwhile.""]","['Gives good feedback', 'Caring', 'Get ready to read', 'Clear grading criteria', 'Inspirational', 'Gives good feedback', 'ACCESSIBLE OUTSIDE CLASS', 'Clear grading criteria']"
421,Law,1085,University of Chicago,David,,Smigelskis,155284,10,poor,TEACHER,PROFESSOR,2.1,"[""Those who don't understand what his overall purpose is in forcing students to think for themselves are intellectually oblivious to the world around them. His life lessons go far beyond any other class offered in the college. Taking one of his classes is a love/hate thing experience that has the chance to change your world perspective."", 'One time in class he just forgot how to speak English, so he started talking in Portugese and had the Brazilian girl who normally slept all class translate for him. Alas, he made no more sense in Portugese than he does in English.', 'Like a freight train rumbling through a barren plain, his thoughts chug along, oblivious to a point, or a question raised, attracting stray iota and dull anecdotes like haphazardly accumulating freight cars with multiple unrelated destinations, functions and purposes. One has as much interest in the class as watching a long freight train go by.', ""My favorite teacher at the school. He teaches you how to THINK about the material, not just the material. Sure, he rambles a lot, and it's easy to get lost in his lectures, but after awhile you understand. The man is smart, fair, and helpful. The coursework (one final paper) is tough, but much more stimulating and rewarding than regurgitating info."", 'Worst professor I have ever experienced at the U of C.  Self-infatuated pedant and intellectual bully.  Enjoys humiliating his students for no particular reason -- perhaps just to inflate his own ego.  Avoid!', 'ditto what everyone else says.  may know a lot, but makes no sense in class.  class was a waste of time.', ""First, he makes little to no sense in class discussion. No syllabus and no real structure. Like taking class in the tower of babel. To top it all off, he assigned the longest and most vague final I've ever had. Nice, smart and funny--but not best teacher."", 'I had this man for  The Federalist Papers.  I put that in quotation marks because the course had as little to do with it than you could possibly imagine. Instead he went on illogical meandering monologues about anything and everything under the sun.', 'The man taught a course on the Federalist Papers and never once discussed the book. He made no sense what so ever.', 'What the hell? He makes little to no sense in lecture, and his daily emails make no sense. Literally, the man does not speak logical, sensical English. He does make funny noises and makes the class laugh...but not learn...']",[]
422,Humanities,1085,University of Chicago,Jonathan Z.,,Smith,126788,11,good,TEACHER,PROFESSOR,4.3,"[""he clearly knows what he's talking about and he's relatively funny but it's so easy to fall asleep during his classes. take his class if you want, but DO NOT switch into it because you'll be behind in a way you can't recover from. has no email address, rarely answers phone. hard to contact and is not receptive. would not recommend."", 'One of the reasons I became an anthropologist -- not a historian of religions. Will love him forever. Still dream about him years later.', 'This guy is brilliant!  I took every class I could from him.  He is the reason I miss school.', 'jz smith is god - convert to jz religion and worship him', ""Take a class from him, just to be able to read texts you've seen your whole life in a different way.  His exercises and lectures range from critical to creative, giving everyone a chance to shine in class.  Office hours are very helpful.  He is playful but plays no games at your expense."", ""if you've ever doubted j.z smith's hotness, just look at those teeth. everytime I walk by him, my heart skips a few beats and I stumble over his cane."", 'Take a class from him while you can. I think he was around when the religious myths he teaches were first created.', ""interesting guy, smart as hell but looks like he went to the pub with Moses. his house is CRAZY, but really cool. he seems to know everything, and from him i'd believe it. take a course with him if you can, there may not me too many more chances."", ""Undergrads: Take a class with this prof while you can.  Allow yourself to be molded in JZ's image."", ""the man with the plan that you don't understand (but then you go to office hours)  booyaka"", 'sexy in a Gandalf sort of way']",[]
423,Sociology,1085,University of Chicago,Suzanne,,Smith,1709362,1,good,TEACHER,PROFESSOR,5.0,"['Suzy is the best teacher I have ever had, hands down, and hands up.']",[]
424,History,1085,University of Chicago,Micaela,A,Smith,1841240,1,poor,TEACHER,PROFESSOR,1.0,['Very unorganized and unprofessional'],[]
425,Business,1085,University of Chicago,Abbie,Jean,Smith,2209707,0,zero,TEACHER,PROFESSOR,N/A,[],[]
426,Art History,1085,University of Chicago,Joel,,Snyder,233419,11,good,TEACHER,PROFESSOR,3.5,"['I love Snyder. One of the best professors Ive ever had. His experience shines through in his lectures and his personality shines through in his humor.', 'Reasonably nice guy, but I have no idea why he teaches with Conant.  Conant makes him sound slow and boring.  Not a bad professor but goes about the material without tremendous insight.', 'Snyder is a bad communicator. Gives rambling lectures and is very rude and aloof. Oozes arrogance which is unwarranted. Really knows how to take the life out of interesting material. Avoid him at all costs.', 'Gave me a low grade, was not helpful in office hours', ""The man is a genius! He know EVRYTHING! And even if he doesn't go into details you can tell he's quite an expert in many different areas. His lectures are thrilling, reading list is good also. Hist of Photo was very relaxing yet very very helpful and informative"", 'while this class was interesting and very insightful, snyder has no room for dissent. he also tends to be redundant. he comes across in class as very arrogant.', 'Snyder was not helpful in the least.  He is arrogant and aloof.', ""Snyder knows his stuff, and you will be able to tell.  Conant did talk a lot when they had a class together, but they shaped the discussion togehter.  Snyder had better things to say more often, so don't give him a hard time, you freaks.  All would do well by taking a class with him."", 'Amazing man & prof', 'No Comments', 'co-taught w/ conant. imo, conant often dominated, and snyder was much less clear in comparison. but sometimes he was a good foil (no offense).']","['Amazing lectures', 'Inspirational', 'Caring', 'Inspirational', 'Amazing lectures', 'Caring']"
427,Mathematics,1085,University of Chicago,Robert,,Soare,1997200,0,zero,TEACHER,PROFESSOR,N/A,[],[]
428,Social Science,1085,University of Chicago,Jennifer,,Spruill,2543270,0,zero,TEACHER,PROFESSOR,N/A,[],[]
429,Computer Science,1085,University of Chicago,Nathan,,Srebro,1995767,0,zero,TEACHER,PROFESSOR,N/A,[],[]
430,Religion,1085,University of Chicago,Jeffrey,,Stackert,2080053,0,zero,TEACHER,PROFESSOR,N/A,[],[]
431,Medicine,1085,University of Chicago,Nicole,,Stankus,2344707,0,zero,TEACHER,PROFESSOR,N/A,[],[]
432,History,1085,University of Chicago,Amy Dru,,Stanley,1145573,6,good,TEACHER,PROFESSOR,4.5,"['Relatable, chill and kind. Often funny and always clever. Haphazard, with barely readable hard-writing and very rarely an outline but will deliver with great conversation and practically every reading memorized word for word.', 'Relatable, chill and kind. Often funny and always clever. Haphazard, with barely readable hard-writing and very rarely an outline but will deliver with great conversation and practically every reading memorized word for word.', ""Take her classes and try to get her as a BA advisor.  She's passionate about history and challenging, but committed to students'."", 'awesome professor. have had her for a couple of courses, one of the best at u of c. Makes you think and understand past and present.', 'She is great -  really, smart, interesting and interested in all her students, passionate about history, really helpful about listening to students questions and issues. Shows great art in class. Compassionate! let me have an extension.', 'This is the most overrated professor at the university. Those who care to take a closer look will find she is not smart. She thinks in black & white categories and is incapable of nuance not just in History but also in how she judges her students. NOT recommended unless you want to grovel to become a ""favorite.""', ""She's brilliant but she is extremely mean.""]","['Participation matters', 'Group projects', 'Inspirational', 'Participation matters', 'Inspirational', 'Group projects']"
433,Psychology,1085,University of Chicago,Nancy,,Stein,233453,10,poor,TEACHER,PROFESSOR,2.5,"['No structure or organization. Talks about her own ideas way too much. I have no idea what the key points of this class are. Rambles endlessly.', ""I had this Professor for Social Psychology years ago, and she taught the material in a very biased manner, emphasizing her own work and views and failing to cover important concepts and theories that she disagreed with or didn't care for."", 'You rock!', 'No Comments', ""Covers some neat concepts.  However, she's a textbook narcissist, so do NOT ask her to be your BA advisor... I'm still waiting on the letter of recommendation she promised me years ago."", 'help.....BBBBBOOOOOOORRRRRRIIIIINNNNNNGGGGGGG', ""She's really awesome, but changed her syllabus six times. She says a lot, with not much follow through, but overall, I know that she really cares. She's a wealth of knowledge, and is dedicated to us as students"", ""Plays favorites, has no respect for students' time, gives massive amounts of work"", 'No Comments', 'Good teacher and very friendly']",[]
434,Mathematics,1085,University of Chicago,Michael,,Stein,1798149,3,poor,TEACHER,PROFESSOR,1.0,"['Course is rather outdated; lectures are dull ; grading is rather subjective; pretentious to say the least.  He is harsh on students just for the sake of being harsh.', ""It's really the worst professor ever... He just seems to be so mean to almost every student"", 'Literally the worst professor I have ever met my whole life. The workload is crazy and yet completely subjective to the professor. The worst part is that the course is beyond useless. Everyone who have taken this course hate it.']","['Tough grader', 'Lots of homework']"
