,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
109,Mathematics,953,Stanford University,Paul,,Cohen,969331,0,zero,TEACHER,PROFESSOR,N/A,[],[]
110,Economics,953,Stanford University,Doru,,Cojoc,1613592,1,good,TEACHER,PROFESSOR,3.5,"[""Pretty good guy. Problem sets aren't to bad but the tests are extremely hard""]",[]
111,Computer Science,953,Stanford University,Romain,,Colignon,2231383,2,good,TEACHER,PROFESSOR,5.0,"['Excellent. Featured in book too : Romain Colignon Les Caïmans', 'Great']","['Respected', 'Respected']"
112,History,953,Stanford University,David,,Como,1020782,5,good,TEACHER,PROFESSOR,5.0,"[""I loved this class! Going into it I was skeptical, but I had heard good things about David Como, so I gave it a shot. It ended up being my favorite class of the quarter! His lectures were great and very clear, and the tests were straightforward if you go to lecture and listen. Office hours were helpful, too. I'd love to take another class with him!"", 'Awesome teacher. Very clear, good and engaging lecturer. Class on the Stuarts was very interesting!', 'the class i took was on the tudors and it was awesome. prof como is interesting and really helpful - plus the tudors are just great. the midterm was pretty easy but the final was kinda hard. but anyway prof como taught me a lot and i had fun.', ""I've taken a couple classes with him. The colloquium I took was really interesting and I got a lot out of it. He's a little bit boring in lecture, but he really knows his stuff and the material's cool. And he's a total sweetheart."", 'History 233F - Political Thought in Early Modern Britain - was an expertly-facilitated 3-student colloquium in which we read the great works of British political philosophy, including the Leviathan, and the 2nd Treatise of Government.  Dr. Como treated the course as a discussion group supplemented with brief lectures.  I learned a great deal.']","['Amazing lectures', 'Clear grading criteria', 'Would take again']"
113,Medical,953,Stanford University,Le,,Cong,2512535,1,poor,TEACHER,PROFESSOR,1.0,"['It is impossible to reach out to the professor, he never replied any of the emails and he started giving wrong information to us. He is a little bit selfish.']","['Tough grader', 'Test heavy', 'Graded by few things', 'Graded by few things', 'Test heavy', 'Tough grader']"
114,Mathematics,953,Stanford University,Brian,,Conrad,2708596,0,zero,TEACHER,PROFESSOR,N/A,[],[]
115,Computer Science,953,Stanford University,Steve,,Cooper,1954089,3,good,TEACHER,PROFESSOR,5.0,"[""Steve Cooper is awesome, he really pulls out all the stops on this course and covers a HUGE amount of material. No one is as enthusiastic about teaching as he, but still the material is spread so wide, it's lacking in depth. I'd liked to have some more practical ethics and policy material, especially in relation to working in the Valley."", 'Great teacher', 'Great in every way. Excited about the material. Excited about teaching. Loves to chat with students. Super supportive and devoted to producing people who think seriously about CS and do good work']","['Amazing lectures', 'Tests? Not many', 'Would take again', 'Inspirational', 'Hilarious']"
116,Medicine,953,Stanford University,Irene,,Corso,817967,0,zero,TEACHER,PROFESSOR,N/A,[],[]
117,Chemistry,953,Stanford University,Charlie,,Cox,1786999,7,good,TEACHER,PROFESSOR,5.0,"['Hands down one of the best professors I have ever taken. Organic chemistry with him is amazing. He knows the material, he knows how to best teach the material, and he is readily available. Very clear expectations, but the tests are very hard. It can cover so much in a 3-page test. I was extremely prepared for the next courses in the sequence.', 'Analytical chem is not them most interesting subject and with the writing in the major added on top of that, this course could have been a nightmare. Dr. Cox was very helpful and was easy to follow in lecture. I felt that the grading was extremely harsh but you get revisions. Compared to other chem courses this one is tough but has lots of support.', 'Incredible teacher. So dedicated. Really goes out of his way to help students. ', 'Adv organic with Cox is the best course in the chemistry department! The assignments are meaningful and not a waste of time like in the other organic courses. We talked a lot about organometallic chemistry, and I truly learned a lot. He is the most dedicated professor in the department.', ""Dr. Cox was hands down one of the best teachers/professors I've ever had. He goes well out of his way to help students through the course, holding weekly outreach review sessions (go to those!), writing a course workbook (use this!), and holding office hours almost every day (go to those!). He is a very clear lecturer and very patient."", ""A competent and caring professor, Charlie loves his material and it shows. Work hard, don't be afraid to ask him any questions (and you will have questions, chemistry is full of complexities and exceptions) and you'll do great!"", 'Not too bad. This year he was manageable but outreach and the workbook proved to be very valuable. In fact, it was almost required to go to the Friday outreach to get through the course--especially the first part. Cox taught the acid/base and inorganic stuff. Fair exams--similar to the workbook with some conceptual twists. I would take him again.']","['Gives good feedback', 'Inspirational', 'Respected', 'Tough grader', 'Participation matters', 'Participation matters', ""Skip class? You won't pass."", 'Inspirational']"
118,Women's Studies,953,Stanford University,Maxe,,Crandall,2405806,0,zero,TEACHER,PROFESSOR,N/A,[],[]
119,History,953,Stanford University,Robert,,Crews,971390,2,good,TEACHER,PROFESSOR,3.5,"[""I took Prof Crews's class on art & ideas in imperial russia a year or so ago. It was pretty good, but disappointingly easy. It was like, read a book a week and then show up to class and regurgitate. He's not that good at leading discussion without launching into a mini-lecture. But he's really nice and helpful."", ""This was my first colloquium.  Dr. Crews organized the course thematically, and required two 6-8 pg papers.  The feedback I received on those papers was extremely useful.  Dr. Crews' generosity should also be noted: when 50 students showed up for a 15-person section on the first day, he volunteered to teach a second section!""]",[]
120,Law,953,Stanford University,.,,Cuellar,366965,3,good,TEACHER,PROFESSOR,3.5,"['Professor Cuellar is a credit to Stanford Law School and the university as a whole.  His selection of readings on the history and future of citizenship and the state was both excellent and thought provoking.  The discussions in class meetings were also invaluable.  If you have an opportunity to enroll in one of his classes, you should take it.', '', 'Administrative Law is confusing and unclear. Professor Cuellar seems to accept this as an intractable problem, and thus to avoid providing greater clarity. He can be entertaining and often impersonates litigants and officials. However, he spends too much time doing this, and ends up rushing through the lectures that might actually clarify the law.']",[]
121,Languages,953,Stanford University,Carimer,,Cuevas,1180519,0,zero,TEACHER,PROFESSOR,N/A,[],[]
122,Art History,953,Stanford University,Caroline,,Culp,2453712,0,zero,TEACHER,PROFESSOR,N/A,[],[]
123,Political Science,953,Stanford University,Roberto,,D'Alimento,957580,0,zero,TEACHER,PROFESSOR,N/A,[],[]
124,Anthropology,953,Stanford University,Julia,,D'Antonini,2631178,0,zero,TEACHER,PROFESSOR,N/A,[],[]
125,Political Science,953,Stanford University,Dinesh,,D'Souza,994571,0,zero,TEACHER,PROFESSOR,N/A,[],[]
126,Chemistry,953,Stanford University,Hongjie,,Dai,1347721,2,average,TEACHER,PROFESSOR,3.2,"[""He's awesome!"", ""He's awesome""]",[]
127,Biology,953,Stanford University,Karl,,Deisseroth,1029821,0,zero,TEACHER,PROFESSOR,N/A,[],[]
128,Business,953,Stanford University,Natasha,,Delancey,868121,0,zero,TEACHER,PROFESSOR,N/A,[],[]
129,Economics,953,Stanford University,Klaus,,Desmet,1912954,0,zero,TEACHER,PROFESSOR,N/A,[],[]
130,Medicine,953,Stanford University,Alan,,Detton,1832460,1,good,TEACHER,PROFESSOR,5.0,['Fantastic Course!  Dr. Detton was very enthusiastic and made a very difficult subject fun to learn.'],[]
131,Mathematics,953,Stanford University,Keith,,Devlin,2168574,1,good,TEACHER,PROFESSOR,5.0,['good'],"['Clear grading criteria', 'Inspirational', 'Accessible outside class', 'Inspirational', 'ACCESSIBLE OUTSIDE CLASS', 'Clear grading criteria']"
132,Mathematics,953,Stanford University,Persi,,Diaconis,791680,2,average,TEACHER,PROFESSOR,2.5,"['Great!', ""Diaconis is possibly the worst kind of teacher there is--gives difficult material but fails to explain it.  He writes everything on the board and his handwriting is abominable.  He lectures too fast and never bothers to check if anyone understands.  He is a very smart guy and does some fascinating work, but he's an awful lecturer.""]","['Amazing lectures', 'Inspirational', 'Respected']"
133,Political Science,953,Stanford University,Larry,,Diamond,723474,3,good,TEACHER,PROFESSOR,5.0,"[""It's hard to say this without sounding ridiculous, but he is honestly the best professor I have ever had. Not only that, but I'd venture to say he might be the world's premier professor when it comes to the understanding of democracy. Anyone who passes up the opportunity to take his class is doing themselves a massive disservice."", 'Incredible professor. Very knowledgeble and helpful. Best scholar at Stanford PS. His class is a MUST.', ""There's a lot of reading, but it's worth it, because Diamond's passion for the subject (democracy) makes everyone in the room want to know more. If you ever have a question, he'll take the time to answer it (sometimes so much time that he doesn't finish his lectures because he answers so many student questions!). Brilliant professor, great class.""]",[]
134,Drama,953,Stanford University,Micaela,,Diaz-Sanchez,1135076,0,zero,TEACHER,PROFESSOR,N/A,[],[]
135,Languages,953,Stanford University,Michelle,,DiBello,1920652,1,good,TEACHER,PROFESSOR,5.0,['Great Chinese teacher!'],[]
136,Comparative Literature,953,Stanford University,Petra,,Dierkes-Thrun,1839744,1,good,TEACHER,PROFESSOR,5.0,"['Awesome professor.  Took two classes with her and declared a major in Comp Lit because of my experiences in her classes, which made me love Comparative Literature.  I learned so much from her.  Highly recommended!']",[]
137,Computer Science,953,Stanford University,David,,Dill,1675547,0,zero,TEACHER,PROFESSOR,N/A,[],[]
138,Political Science,953,Stanford University,Gerald,,Dorfman,1100025,2,good,TEACHER,PROFESSOR,4.2,"[""Very knowledgeable, extremely personable: anyone taking his class will find him to be a great professor I'm sure."", 'No Comments']",[]
139,Chemistry,953,Stanford University,Justin,,Du Bois,691642,6,good,TEACHER,PROFESSOR,4.2,"['Du Bois is the best.', 'Awesome guy', 'he is obviously very smart but that does not make him the best teacher. he is way too fast. even the hwk is difficult without TA help. not that clear.', ""dubois is a good teacher, but he moves way too fast in this class; he skips over a lot.  Part of the problem is that there are (college) seniors to 3rd+ year grad. students (who are taking the class the 2nd time_, so there's definitely a big range of background.  Problem sets are hard; you will learn a lot, but it will be a lot of work!!"", ""The best orgo chem professor I've had at Stanford!"", 'No Comments']",[]
140,Chemistry,953,Stanford University,Justin,,Dubois,1323970,0,zero,TEACHER,PROFESSOR,N/A,[],[]
141,Psychology,953,Stanford University,Carol,,Dweck,2186796,0,zero,TEACHER,PROFESSOR,N/A,[],[]
142,Medical,953,Stanford University,David,,Eagleman,2178447,0,zero,TEACHER,PROFESSOR,N/A,[],[]
143,Engineering,953,Stanford University,John,,Eaton,1103502,1,good,TEACHER,PROFESSOR,5.0,"['Very clearly taught, emphasis on useful material']",[]
144,Anthropology,953,Stanford University,Paulla,,Ebron,1220181,0,zero,TEACHER,PROFESSOR,N/A,[],[]
145,Drama,953,Stanford University,William,,Eddelman,1174030,1,good,TEACHER,PROFESSOR,5.0,"['Very entertaining and crazy,  in a good way. Highly recommend.']",[]
146,Languages,953,Stanford University,Dan,,Edelstein,594081,7,good,TEACHER,PROFESSOR,4.7,"['Professor Edelstein is a joy to learn under. His lectures are engaging, and he is easy to approach outside of class. I highly recommend Professor Edelstein to any prospective students!', 'Love him!', 'Best ESF class, great discussions, adorable guy with cutest dog', 'Kind of funny, but his lectures where a load of****. I like it when he played the piano.', ""I must second the previous two opinions; what a delightful man. What a great teacher - so helpful, so patient. His humor is so sweetly funny - nothing sarcastic about it (maybe he's being extra-gentle with the undergrads).\n \n Adorable, adorable, adorable."", 'No Comments', 'Adorable.  Bright, funny, fuzzy-haired, polymathic, informal, w/kind smile.']","['Amazing lectures', 'Gives good feedback', 'Inspirational', 'Hilarious', 'Respected', 'Inspirational', 'Hilarious', 'Amazing lectures', 'Gives good feedback', 'Respected']"
147,Engineering,953,Stanford University,Christopher,,Edwards,1326846,4,good,TEACHER,PROFESSOR,4.3,"['He is the best professor I ever got. I took his Engr 30 Thermodynamics. He gave amazing lectures with vivid examples. To show us the working mechanism of a fridge, he actually brought one into the classroom and broke it. His homework is a little bit hard, but if you pay attention, you will be fine. The textbook is very helpful.', 'Chris is awesome.', 'Chris is one of my favorite teachers.  He is highly knowledgeable about energy systems and passionate about what he teaches.  You can tell that he cares about students a lot and I really appreciated his willingness to talk with students and answer questions.', 'Very arrogant. Loved to make things more complicated than they needed to be. Thought the whole Mecahnical Engineering curriculum should be centered around thermodynamics. I have been working in industry for several years and that is the subject area that I use least from the core courses.']","['Amazing lectures', 'Inspirational', 'Group projects', 'Would take again', 'Gives good feedback']"
148,English,953,Stanford University,Justin,,Eichenlaub,959399,8,good,TEACHER,PROFESSOR,4.1,"[""My favorite professor this semester! He's clearly passionate about the material, and had a great time conveying it to us. For once, I found class discussions to be both interesting and helpful, instead of boring and/or useless. Very fun and personable - I had a great time in his class, and learned a lot!"", 'Wonderful course. Fantastic discussion leader, really listens to students and takes time to explain challenging ideas. I would definitely recommend his class!', 'Phenomenal course. Justin has a wonderful lecture style and a knack for conveying sometimes difficult material in a fluid, understandable way.', 'Justin is a good teacher but prefers to discuss rather than really lecture... made it a bit difficult to take notes. There were just two exams and one really needs to read and remember the key points of all the assigned readings to do well on these exams. There was also one 5-page paper of your choice due which was pretty simple.', 'Really nice and clearly understands what he teaches. Tends to respond to students with an ""ok cool"" rather than providing feedback and facilitating discussion..which was annoying. Readings could be long but they were always interesting and overall I enjoyed the class. He just needs more experience, he looks like my older brother, not a professor.', ""This was an AWESOME class. He's a great teacher. So smart and takes an interest in the students. You want to work hard for him because he makes the class super interesting. Do the readings. Hes very helpful and a fair grader. Highly suggest this class!"", 'Worst Teacher Ever', 'No Comments']",[]
149,Economics,953,Stanford University,Liran,,Einav,419852,7,average,TEACHER,PROFESSOR,2.5,"['Useless feedback', 'HIST 101', ""Absolutely painful experience, it is so hard to understand him even though you know that he cares deeply about his students. Don't even bother asking him questions though, even though he cares about students, he thinks you should know it already, so he will dismiss your questions. The psets take forever, overshadow other class. Tests are hard"", ""I disagree with the other ratings, I really liked Einav. Yes, he's foreign and the material can get tricky; he is also not the most dynamic lecturer. But he is very clear and methodical. The problem sets and exams are well chosen; they test knowledge while also challenging us to go above and beyond. I'd recommend this class."", 'No Comments', ""So uncomprehensible that I had to drop the class and take it later; so unpersonable that I didn't feel badly at all about doing it."", ""Don't take this class from Einav.  Thick accent makes him hard to understand.  Problem sets are very hard and graded very harshly.""]",[]
150,Engineering,953,Stanford University,Abbas,,El Gamal,236142,7,average,TEACHER,PROFESSOR,3.4,"['He has excellent command of the material and teaches very well. Extremely well prepared lecture notes and homework and exam problems that aid learning. He is a great teacher.', 'It expects a lot from his students, but once finished they will be able to publish in the field of information theory.', 'Very clear. Immense intuition on the subject. Extremely well-prepared notes. Explains central points with accuracy and emphasis. Very good homework problems, too, the kind that is not tedious, but really aids understanding.', 'One of the best courses I have ever taken. He has such a good grasp of the context and describes the subject with such a mastery that is unparalleled with other classes. If you want to get a first grade education, he is your guy.', 'Views students as a nuisance.  I think he is just here to do research. Avoid.', 'Really horrible lecturer, likes to berate students who ask stupid questions and make fun of the class.  Seems to really hate teaching and/or views undergraduates and masters students as a burden. Not much useful content in the course.', ""Look around the lecture hall and you'll see many students asleep. Has a tendency to chuckle to himself at jokes no one understands or even knew were told. Nasty quizzes and exams.""]",[]
151,English,953,Stanford University,Michelle,,Elam,731508,4,average,TEACHER,PROFESSOR,2.8,"['Not nice to students.', 'Not a good lecturer, and not supportive of students.', '', ""Energetic and enthusiastic. She'll make you love the material.""]",[]
152,Mathematics,953,Stanford University,Yakov,,Eliashberg,1498910,1,good,TEACHER,PROFESSOR,4.0,"['Amazing class though it is pretty tough. If you make an effort to follow him, you would definitely find the materials in this class pretty much a new world!']",[]
153,English,953,Stanford University,Stephen,,Elliott,853183,0,zero,TEACHER,PROFESSOR,N/A,[],[]
154,Drama,953,Stanford University,Kristine,,Elliott,1585722,0,zero,TEACHER,PROFESSOR,N/A,[],[]
155,Medicine,953,Stanford University,Mo,,Ellis,2674044,0,zero,TEACHER,PROFESSOR,N/A,[],[]
156,Chemistry,953,Stanford University,Dafna,,Elrad,825715,6,average,TEACHER,PROFESSOR,3.1,"['Pretty good. I went to office hours once.', 'I thought she was helpful and i learned a lot.', ""i don't know what they are talking about - i liked her,"", 'A lot of work and Elrad is no help.', ""worst prof ever, and i really mean that. she's not even a professor, just a some plant biologist hired as a lecturer. she is completely inept as a lab manager and universally hated by the students. \n \n oh, and very not hot"", ""Dafna Elrad is the worst teacher I've ever had.  Her grading practices were blatantly unfair (she flunked a number of students on their decently-written lab reports), and she did not maintain the laboratory equipment, even after the supply manager warned her that the experiments wouldn't work if she did not do so.  Don't take a class from her.""]","['Accessible outside class', 'Participation matters', 'Group projects', 'Gives good feedback', 'Caring', 'Participation matters', 'ACCESSIBLE OUTSIDE CLASS', 'GROUP PROJECTS', 'Gives good feedback', 'ACCESSIBLE OUTSIDE CLASS', 'Caring']"
157,Engineering,953,Stanford University,Dawson,,Engler,1253893,0,zero,TEACHER,PROFESSOR,N/A,[],[]
158,History,953,Stanford University,Oberle,,Eric,934005,1,good,TEACHER,PROFESSOR,5.0,"['Mr. Oberle is AMAZING! His lectures are clear and concise.  I feel the homework assigned and quizzes/exams given are right on. He was ALWAYS available for extra help. His ""MATH"" jokes are hilarious. I had a lot of personal difficulties this semester so I have to repeat Math26 but I made sure I got him again and created my schedule around his class.']","['Amazing lectures', 'Hilarious', 'Respected', 'Respected', 'Hilarious', 'Amazing lectures']"
159,Mathematics,953,Stanford University,Antonia,,Fabian,2470058,1,good,TEACHER,PROFESSOR,5.0,['She is amazing and she will teach you step by step to get the right problem! She is good at teaching calculus! Better than most professors at the school! She is also very beautiful!'],"['Amazing lectures', 'Inspirational', 'Respected', 'Inspirational', 'Respected', 'Amazing lectures']"
160,Writing,953,Stanford University,Norah,,Fahim,2359458,0,zero,TEACHER,PROFESSOR,N/A,[],[]
161,Psychology,953,Stanford University,Kaci,,Fairchild,2673940,6,poor,TEACHER,PROFESSOR,1.0,"['Runaway while you still if you still have a good GPA!!! I have never been more depressed in my entire life', 'HORRENDOUS. Actually traumatized by kaci. shes mean, rude, disrespectful, etc. Her class sucks and would avoid at all costs .not sure how she is still even allowed to teach/get hired anywhere.', 'Dr. Fairchild is extremely petty. If you piss her off she will include subject matter on tests and quizzes that she did not teach you. She is also generally rude and difficult to work with. Avoid her class if possible.', 'Dr. Fairchild made it clear that she had no respect for her students during a pandemic. Our feedback was never integrated into the course and instead she dug her heels in. The quizzes included sections that were not in the review slides and we were ultimately set up to fail. The course ran overtime each week and the take home message was: Too bad', 'Bad teacher bad class', 'Dr. Fairchild sets her students up to fail. She provides study guides for her exams, promises to stick to them, then includes information on non-study-guide included topics. She becomes frustrated when asked certain questions and is generally rude to her students over zoom and email. Avoid taking her class if possible.']","['Lots of homework', 'Lecture heavy', 'Test heavy', 'Tough grader', 'Get ready to read', 'Lots of homework', 'Test heavy', 'Lecture heavy', 'Lots of homework', 'Test heavy', 'Lecture heavy', 'Lots of homework', 'Lecture heavy', 'Tough grader', 'Get ready to read', 'Test heavy', 'So many papers', 'Lots of homework', 'Test heavy', 'Group projects', 'Lecture heavy', 'Tough grader']"
162,Engineering,953,Stanford University,Jonathan,,Fan,2322523,1,poor,TEACHER,PROFESSOR,2.0,"['A very poor lecturer. Relies on a Surface Tablet; writing is illegible; has to rewrite half because computer doesn\'t work well; we literally waited for the computer to update one day. Often comes to lecture unprepared. Can\'t answer difficult questions and instead says ""Mathematicians have shown this"", which is a cop out.']",[]
163,Art History,953,Stanford University,Edward,,Farmer,2321219,0,zero,TEACHER,PROFESSOR,N/A,[],[]
164,Chemistry,953,Stanford University,Michael,,Fayer,930630,5,poor,TEACHER,PROFESSOR,2.2,"[""admittedly, Fayer doesn't outwardly seem to care much about students in class, but it's mostly just that his enthusiasm for the material comes across more harshly and aggressively than I think he intends. Go to see him in his office for help on hw and final and you will do well AND learn a lot."", ""Seems like a nice guy but his teaching style was not for me. Totally hands off, no examples, does not really allow students to ask questions. It's all about his powerpoint. If you dont get it, too bad."", 'No Comments', 'No Comments', ""Decent lecturer, but discourages asking questions and isn't not very open to interacting with students""]",[]
165,Political Science,953,Stanford University,Jim,,Fearon,67372,4,good,TEACHER,PROFESSOR,3.8,"['He really knows his stuff', 'Excellent instructor.  His game theory course was terrific; I have heard his ethnic conflicts course is also very good.', 'this guy sucks', 'No Comments']","['Would take again', 'Gives good feedback', 'Respected']"
166,Computer Science,953,Stanford University,Ron,,Fedkiw,2037956,0,zero,TEACHER,PROFESSOR,N/A,[],[]
167,Biology,953,Stanford University,Macus,,Feldman,1180365,0,zero,TEACHER,PROFESSOR,N/A,[],[]
168,English,953,Stanford University,John,,Felstiner,136982,5,poor,TEACHER,PROFESSOR,2.3,"['Absolutely the worst professor I have ever had in my college career. Rude to students, offended by multi-tasking, which was difficult because listening to him was a waste of time anyway since he never spoke a coherent since during the entire course. Created stupid busy work and had a condescending attitude, on top of all of other short comings.', ""Prof. Felstiner's teaching was frustrating and incompetent.  While he was amusing to listen to, the effort was almost too much.  He had no logical order in his lectures, and what he taught was pointless and erratic.  And yes, he shrieked in class.  Like a banshee.  (The rest of the course, Lit into Life, was quite enjoyable, however.)"", ""This guy's lectures seem like they're on the verge of being brilliant, but never really quite make it.  You feel like he could be the most interesting person in the world if he only wanted to be.  Sings badly and often.  Has focus issues.  The material of the class holds its own, though, despite the strange lectures."", 'Prof. Felstiner made me laugh every single lecture.  He always had really interesting things to say and he made lecture highly entertaining!', 'No Comments']",[]
169,Humanities,953,Stanford University,Michael,,Feola,1115563,3,good,TEACHER,PROFESSOR,4.5,"[""Feola is the best professor I've ever had.  All students should take his class especially if you enjoy participation and deep thinking. He's a really tough grader but always gives a FULL page of feedback on papers, making my writing miles better. He's super friendly and always looking to help, some people think he's crazy at first but stick with it"", ""Very intelligent professor who fosters interesting class discussions. If you aren't into abstract, philosophical ideas, you won't enjoy his classes. Grades kind of harshly on papers, which count for a lot of your grade. Overall, he's a very good professor."", 'Feola is the absolute BEST IHUM teaching fellow--  no joke. Switch into his section at all costs. 2007-08 he TFed for Fate of Reason and Freedom, Equality, Difference.']",[]
170,Anthropology,953,Stanford University,James,,Ferguson,1215626,2,good,TEACHER,PROFESSOR,5.0,"['Best lecturer Ive ever had. Hes hands off in the style of the class pushing off individual work to teaching fellows, but his lectures are so well crafted and mind blowing. Go to lecture (I know its at 9am, but so worth it). Took anthro 1 with him, and it was a lot of reading but completely changed my worldview. Now thats a class.', ""Ferguson's lectures made me reconsider how I traditionally thought about many social issues. His lectures were often moving too. I highly recommend him.""]","[""Skip class? You won't pass."", 'Inspirational', 'Respected', 'Respected', ""Skip class? You won't pass."", 'Inspirational']"
171,Music,953,Stanford University,Brian,,Ferneyhough,863735,3,poor,TEACHER,PROFESSOR,1.8,"[""One of the best classes I've ever taken. He is by far the most intelligent person I've ever heard, and he doesn't really try to come down to the typical student's level. Must have a strong background in the liberal arts (LOT of continental philosophy) to understand his lectures, which seem to be pretty extemporaneous but are extremely interesting."", ""This guy is a really famous composer (reportedly the highest paid composer in academia).  I was really excited to have a seminar with him but unfortunately he couldn't care less about this class.  No assigned pieces to look at before class, basically no syllabus.  Don't waste your time with the class, just go read his books."", ""He is a terrible lecturer.  His compositions may be famous, but that sure doesn't mean he can teach.""]",[]
172,Humanities,953,Stanford University,Erin,,Ferris,535782,4,average,TEACHER,PROFESSOR,3.1,"[""I took her online class over the Summer and she wasn't really involved. When i submitted papers and assignments she would take her time in grading them and would give me little to no feedback on them. At the end of he semester she marked everything off with an A and sent me on my way. Not that I'm complaining about that, i just wanted feedback."", ""LOVED her! She is absolutely amazing, the best TA I have had during my four years at Stanford. Extremely clear with her subject matter, all her relations are really insightful. I just cannot say enough good things about her. The only thing I've heard is that she's hard. I did well in her class, but I went to office hours to clarify paper topics."", ""Our meetings really helped me get started writing papers. After meeting with her I knew what I wanted to say and I was excited to start writing (this NEVER happens to me!). I enjoyed our sections although I didn't enjoy many of the works we studied. She made IHUM a good experience for me, which given IHUM and especially this course is saying a lot."", '****, ****, ****.  No help with writing essays, no insight provided other than her own ideas which we cannot use.  Smoking, hateful, etc.']","['Tough grader', 'So many papers', 'Graded by few things', 'Tough Grader', 'SO MANY PAPERS', 'GRADED BY FEW THINGS']"
173,Mathematics,953,Stanford University,Razvan,,Fetecau,366800,6,average,TEACHER,PROFESSOR,2.9,"['Nice guy , uses AT THE END OF THE DAY alot ; you can have fun too ', 'Nice guy but everything is somehow somewhat basic and trivial ', 'Heavy accent, yet writing is very clear, notes are extremely useful.', ""He is gorgeous. Don't believe me, check out his personal website (linked to the math department's). His lectures were utterly incomprehensable during class, but if I wrote down everything he said, they were very helpful when I read them over (after reading the book). His accent was also very difficult to understand."", ""Hard class. All the Math 50 series profs are hard but Math 52 is especially hard. They seem to be geniuses who don't understand that we're newbies trying to learn what they've already understood a million times over."", 'His lectures are difficult; they are all long proofs and he starts 5 minutes before class! He is however, clear if you read ahead of time. He can be (very) condescending but is helpful in office hours. Despite his harsh standards, Fetecau is personable and kind - not to mention brilliant.']","['Gives good feedback', 'Lots of homework', 'Get ready to read', ""Skip class? You won't pass.""]"
174,English,953,Stanford University,Ken,,Fields,136991,7,average,TEACHER,PROFESSOR,3.1,"['Ken\'s negative reviews must be from students who only care about grades and don\'t feel safe in a class where tired scholarly analysis won\'t impress the professor.  Ken\'s ""rambling lectures"" are not only captivatingly interesting, but also an inspiring example for how we ought to think- always tangentially, never linearly. LIFE CHANGINGLY FUN!', ""I had to drop the class because he graded my paper as failed only because it contradicted his opinion. I felt he wouldn't allow for a discussion of differing opinions to his. This was in 1984. It was so long ago, I've forgotten the class number, but it was professor Fields and his dog, Daisy."", 'Good poet with an amazing archive of quotations in his head.  Lectures have little substance though, and facilitates discussion badly with ""Well, what do you think?""', 'Ken is and incredible, one-of-a-kind professor who udnerstand the deeper implications of literary works. Anybody who thinks he is boring should probably be majoring in investment banking.  Have fun.', 'i took the summer class. in one word: inspiring. as a professor he was kind of boring...i must admit i fell asleep EVERY class...no joke...only because of the lecture-tell all type of talker he is BUT he was a decent guy...had GREAT stories to tell..has a lot of life experience...great class and great teacher...', ""On the one hand, he's not a bad guy. Decent grader. On the other, he dwells rather incessantly on his former problems with the bottle, which he interrupts otherwise productive discussions to expound to the class. Also feels the need to share with us the writings of all his close friends."", 'One of the lamest professors I ever had.  Every class he yammers on about his personal problems and how they related to whatever book we read.  Also a tough grader.  Steer clear.']",[]
175,History,953,Stanford University,Paula,,Findlen,2110036,0,zero,TEACHER,PROFESSOR,N/A,[],[]
176,Political Science,953,Stanford University,Morris,,Fiorina,431574,3,good,TEACHER,PROFESSOR,4.5,"['great lecturer', 'No Comments', ""He's an engaging lecturer who keeps the class laughing and learning.""]",[]
177,Computer Science,953,Stanford University,Victoria,,First,2250450,0,zero,TEACHER,PROFESSOR,N/A,[],[]
178,Medicine,953,Stanford University,Paul,,Fisher,243207,0,zero,TEACHER,PROFESSOR,N/A,[],[]
179,Medicine,953,Stanford University,Robert,,Fisher,569064,0,zero,TEACHER,PROFESSOR,N/A,[],[]
180,Law,953,Stanford University,George,,Fisher,852912,3,good,TEACHER,PROFESSOR,5.0,"['Great professor! Extremely clear, funny, and makes the class worthwhile! :)', 'Had a great time in Evidence - really clear, helpful and always available to answer questions.', 'Incredibly clear presentation.  Great teacher, lots of multimedia stuff.  Makes students feel confortable talking in class.  All around terrific teacher.']",[]
181,Engineering,953,Stanford University,Martin,,Fisher,2262171,0,zero,TEACHER,PROFESSOR,N/A,[],[]
182,Political Science,953,Stanford University,Paul,,Florina,1063239,0,zero,TEACHER,PROFESSOR,N/A,[],[]
183,Business,953,Stanford University,Francis,J,Flynn,2233080,0,zero,TEACHER,PROFESSOR,N/A,[],[]
184,English,953,Stanford University,Marjorie,,Ford,916688,1,good,TEACHER,PROFESSOR,4.0,['Best class I ever took! Got to write about music for all my papers!'],[]
185,Psychology,953,Stanford University,Christine,Blasey,Ford,2403544,0,zero,TEACHER,PROFESSOR,N/A,[],[]
186,Writing,953,Stanford University,Megan,,Formato,2357144,1,average,TEACHER,PROFESSOR,3.0,"[""She's OK, kinda boring, not a good ally, doesn't understand tech and gets salty if you try to help her with her mistakes.""]",[]
